Informe de palabras clave de búsqueda
18 de mayo de 2026 - 25 de mayo de 2026
Estado de palabras clave,Palabra clave,Tipo de concordancia,Campaña,Grupo de anuncios,Estado,Motivos del estado,URL final,Código de moneda,CPV prom. de TrueView,CPM prom.,Impr.,Interacciones,Porcentaje de interacción,Costo prom.,Costo,Clics,Porcentaje de conv.,Valor de conv.,Valor de conv./costo,Conversiones,Prom. CPC,Costo/conv.,Valor de conv. original
Detenido,aire acondicionado precio,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,inverfin catalogo,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Apta,,,USD,0,21.14,"2,533",935,36.91%,0.06,53.55,935,0.00%,0.00,0.00,0.00,0.06,0.00,0.00
Detenido,inverfin aire acondicionado,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire acondicionado inverter oferta,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire barato paraguay,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,ofertas aire acondicionado,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire split paraguay,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,a/c 9000 btu cuotas,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido; publicación limitada,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,mejor aire inverter 2025,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire inverter en promoción,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,"""aire acondicionado 12000 btu oferta""",Concordancia de frase,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,https://inverfin.com.py/collections/climatizacion,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,tienda inverfin online,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Apta,,,USD,0,3.42,35,4,11.43%,0.03,0.12,4,0.00%,0.00,0.00,0.00,0.03,0.00,0.00
Detenido,aire acondicionado inverter consumo,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire split barato,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire acondicionado precio paraguay,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,venta de aires acondicionados online,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,precio aire inverter paraguay,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido; publicación limitada,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,inverfin electrodomésticos,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire acondicionado inverter precio,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,mejor aire acondicionado 2025,Concordancia amplia,Search Brand - Inverfin,Brand Inverfin,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,moto económica paraguay,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Detenida,detenido; publicación limitada,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,moto star 110 precio,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Apta,,,USD,0,31.80,217,47,21.66%,0.15,6.90,47,20.01%,9.41,1.36,9.41,0.15,0.73,9.41
Habilitado,moto 110 paraguay,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Apta,,,USD,0,18.49,108,12,11.11%,0.17,2.00,12,0.00%,0.00,0.00,0.00,0.17,0.00,0.00
Habilitado,moto 110 precio,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Apta,,https://inverfin.com.py/collections/motos?filter.p.m.ficha_tecnica.cilindrada=110+CC,USD,0,19.43,"6,022",508,8.44%,0.23,117.00,508,35.42%,179.96,1.54,179.96,0.23,0.65,179.96
Detenido,[comprar moto 110],Concordancia exacta,Search - Motos Taiga,Taiga TL 110,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,[moto 125 precio],Concordancia exacta,Search - Motos Taiga,Taiga TL 110,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,[taiga tl 110],Concordancia exacta,Search - Motos Taiga,Taiga TL 110,Detenida,detenido,https://inverfin.com.py/products/moto-taiga-tl-110-2g-free?_pos=1&_psq=taiga+tl+1&_ss=e&_v=1.0,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,taiga 110,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Apta,,,USD,0,17.76,66,13,19.70%,0.09,1.17,13,0.28%,0.04,0.03,0.04,0.09,31.99,0.04
Detenido,[moto 110 paraguay],Concordancia exacta,Search - Motos Taiga,Taiga TL 110,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,moto 110 inverfin,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Apta,,,USD,0,82.35,17,5,29.41%,0.28,1.40,5,0.00%,0.00,0.00,0.00,0.28,0.00,0.00
Detenido,moto 125 cuotas,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,moto automática oferta,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Detenida,detenido; publicación limitada,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,moto taiga 110,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Apta,,,USD,0,30.30,139,23,16.55%,0.18,4.21,23,25.75%,5.92,1.41,5.92,0.18,0.71,5.92
Detenido,"""moto taiga 110 precio py""",Concordancia de frase,Search - Motos Taiga,Taiga TL 110,Detenida,detenido; publicación limitada,https://inverfin.com.py/products/moto-taiga-tl-110-2g-free?_pos=1&_psq=taiga+tl+1&_ss=e&_v=1.0,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,moto trabajo 110,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Apta,,https://inverfin.com.py/collections/motos?filter.p.m.ficha_tecnica.cilindrada=110+CC,USD,0,11.40,84,5,5.95%,0.19,0.96,5,47.91%,2.40,2.50,2.40,0.19,0.40,2.40
Detenido,moto trabajo 125,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,moto 110 cuotas,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Apta,,https://inverfin.com.py/collections/motos?filter.p.m.ficha_tecnica.cilindrada=110+CC,USD,0,11.74,147,10,6.80%,0.17,1.73,10,0.00%,0.00,0.00,0.00,0.17,0.00,0.00
Detenido,moto automática precio,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,moto 125 precio,Concordancia amplia,Search - Motos Taiga,Taiga TL 110,Detenida,detenido,https://inverfin.com.py/collections/motos?filter.p.m.ficha_tecnica.cilindrada=125+CC,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,[moto 110 precio],Concordancia exacta,Search - Motos Taiga,Taiga TL 110,Detenida,detenido,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,[moto económica paraguay],Concordancia exacta,Search - Motos Taiga,Taiga TL 110,Detenida,detenido; publicación limitada,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,[lavarropas ofertas inverfin],Concordancia exacta,Search - Aires Acondicionado,Lavarropas,No apta,publicación limitada; grupo de anuncios detenido; campaña detenida,https://inverfin.com.py/collections/lavarropas-hotsale-2024,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,"""heladera no frost barata paraguay""",Concordancia de frase,Search - Aires Acondicionado,Heladeras,No apta,publicación limitada; grupo de anuncios detenido; campaña detenida,https://inverfin.com.py/collections/heladeras-1,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire inverter 12000 btu precio,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,mejor aire inverter 2025,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,"""aire acondicionado 12000 btu oferta""",Concordancia de frase,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; campaña detenida,https://inverfin.com.py/collections/climatizacion,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,inverfin aire acondicionado,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,mejor aire acondicionado 2025,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado inverter ahorro energía,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aparato de aire frio y calor,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,ofertas aire acondicionado,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado 9000 btu oferta,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire split paraguay,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,split 9000 btu paraguay,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,split precio paraguay,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado cuotas,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire split barato,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado split oferta,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,precio aire inverter paraguay,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; publicación limitada; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire inverter barato,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado inverter precio,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire acondicionado entrega inmediata,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado inverter oferta,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire fama inverfin,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire inverter en promoción,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,a/c precio paraguay,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; publicación limitada; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,split inverter precio,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,ofertas aire acondicionado hoy,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,venta de aires acondicionados online,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado 9000,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire acondicionado barato,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,acondicionado aire,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire barato paraguay,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire acondicionado promoción,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire acondicionado precio,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; baja calidad; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,a/c 9000 btu cuotas,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; publicación limitada; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,[aire 9000 btu],Concordancia exacta,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado y climatizacion,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado 12000,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado precio paraguay,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,aire 9000 btu,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire inverter bajo consumo,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,comprar aire acondicionado,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado inverter consumo,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Detenido,precio aire acondicionado paraguay,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,Detenida,detenido; campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado split precio,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire precio paraguay,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire acondicionado 9000 btu precio,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
Habilitado,aire inverter cuotas,Concordancia amplia,Search - Aires Acondicionado,Aires Acondicionados,No apta,campaña detenida,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
 --,,"Total: Todas las palabras clave, excepto las quitadas", --, --, --,,,USD,0,29.73,"103,402","26,457",25.59%,0.12,3074.01,"26,457",4.11%,"4,512.77",1.47,"1,087.64",0.12,2.83,"4,512.77"
,,Total: Palabras clave de tu cuenta,,,,,,USD,0,29.73,"103,402","26,457",25.59%,0.12,3074.01,"26,457",4.11%,"4,512.77",1.47,"1,087.64",0.12,2.83,"4,512.77"
,,Total: Sus palabras clave,,,,,,USD,0,29.73,"103,402","26,457",25.59%,0.12,3074.01,"26,457",4.11%,"4,512.77",1.47,"1,087.64",0.12,2.83,0
,,Total: Coincidencias expandidas de IA Max,,,,,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0
,,Total: Coincidencias de páginas de destino de IA Max,,,,,,USD,0,22.57,"5,074",318,6.27%,0.36,114.53,318,0.31%,168.02,1.47,1.00,0.36,114.53,168.02
,,Total: Inclusiones de URLs de tu cuenta,,,,,,USD,0,25.83,"11,269","1,553",13.78%,0.19,291.05,"1,553",0.00%,0.00,0.00,0.00,0.19,0.00,0.00
,,Total: Cuenta,,,,,,USD,0.001,1.99,"4,657,740","1,397,576",30.01%,0.01,9283.77,"99,877",0.30%,"9,460.69",1.02,"4,194.23",0.09,2.21,"9,460.69"
,,Total: Anuncio gráfico,,,,,,USD,0,0,0,0, --,0,0.00,0,0.00%,0.00,0.00,0.00,0,0.00,0.00
,,Total: Búsqueda,,,,,,USD,0,29.06,"119,745","28,328",23.66%,0.12,3479.60,"28,328",3.84%,"4,680.79",1.35,"1,088.64",0.12,3.20,"4,680.79"
,,Total: Generación de demanda,,,,,,USD,0.001,1.06,"949,668","120,534",12.69%,0.01,1010.54,"27,588",1.06%,"1,280.71",1.27,"1,280.71",0.04,0.79,"1,280.71"
,,Total: Video,,,,,,USD,0.001,0.61,"1,032,730","707,323",68.49%,0.00,627.33,"1,098",0.01%,54.94,0.09,54.94,0.57,11.42,54.94
,,Total: Máximo rendimiento,,,,,,USD,0.001,1.63,"2,555,597","541,391",21.18%,0.01,4166.30,"42,863",0.33%,"3,444.24",0.83,"1,769.93",0.10,2.35,"3,444.24"
